Site,Year,Habitat,Collection_Method,Date,Replicate,Taxon,Stage,Insect,Origin,Higher_classification,Order,Family,Common_name,Abundance,Biomass
ikpi,2010,dry tundra,malaise trap,7-Jul-10,3,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,1,7.908147255
ikpi,2010,dry tundra,malaise trap,7-Jul-10,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,2,0.177702162
ikpi,2010,dry tundra,malaise trap,7-Jul-10,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,24,12.93688055
ikpi,2010,dry tundra,malaise trap,7-Jul-10,3,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,13,0.435679049
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,7,40.39525592
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.413179363
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,1,0.088851081
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,4,66.63096703
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.589453319
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,7,1.248947939
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,3,0.266553243
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,3,1.516879319
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,23,3.287831823
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Saldidae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Heteroptera,Saldidae,shore bugs,1,2.914096196
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,27,65.91732397
ikpi,2010,dry tundra,malaise trap,10-Jul-10,3,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,20,1.061491724
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,9,33.92595969
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.284724537
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,12.02675173
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.088851081
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,0.443662075
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,3,0.489313533
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,10,5.164826349
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,4,0.239682498
ikpi,2010,dry tundra,malaise trap,13-Jul-10,3,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.598102853
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,1,4.158732269
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,6,66.78116597
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,6,12.59347654
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,1,1.389595072
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,2,0.387983966
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.307440005
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,64,57.70710386
ikpi,2010,dry tundra,malaise trap,13-Jun-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.209006585
ikpi,2010,dry tundra,malaise trap,16-Jun-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.401203839
ikpi,2010,dry tundra,malaise trap,16-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,29,17.87476923
ikpi,2010,dry tundra,malaise trap,19-Jun-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,2,2.0164685
ikpi,2010,dry tundra,malaise trap,19-Jun-10,4,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.27061607
ikpi,2010,dry tundra,malaise trap,19-Jun-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.50562644
ikpi,2010,dry tundra,malaise trap,19-Jun-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.307440005
ikpi,2010,dry tundra,malaise trap,19-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,26,31.81184715
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,2,16.95098495
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,3.408597418
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.141361926
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.050280535
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2,0.387823736
ikpi,2010,dry tundra,malaise trap,22-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,21,54.78396832
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,5,40.78996902
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,0.510946442
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,12,1.575464743
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.050280535
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,29,70.44228797
ikpi,2010,dry tundra,malaise trap,25-Jun-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,16,0.392303187
ikpi,2010,dry tundra,malaise trap,28-Jun-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,0.510946442
ikpi,2010,dry tundra,malaise trap,28-Jun-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,14,1.361653734
ikpi,2010,dry tundra,malaise trap,28-Jun-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2,1.277715866
ikpi,2010,dry tundra,malaise trap,28-Jun-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,19,37.47694521
ikpi,2010,dry tundra,malaise trap,28-Jun-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.131020689
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.375929266
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,4,37.18690074
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,2.317991565
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.464780347
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.748458414
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.401203839
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,26,65.85412026
ikpi,2010,dry tundra,malaise trap,1-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,5,0.41485408
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,2.530575475
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,6,39.81207953
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,4,0.738531468
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,15,3.018054064
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,5,2.528132198
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,4,0.708620125
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,1.8447329
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,19,49.11719857
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,10,0.42685408
ikpi,2010,dry tundra,malaise trap,4-Jul-10,4,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.375929266
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,20.62183297
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.206589681
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,3,0.266553243
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.049692716
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,10,1.175588994
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,1,0.850454037
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,3,0.319064088
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.768646447
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,17,13.80203723
ikpi,2010,dry tundra,malaise trap,7-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,6,0.262041377
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,9,28.01920667
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,5,96.40915949
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,4,1.405830733
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,1.115625433
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,1,11.8208367
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,2,1.011252879
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,11,2.076803228
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,25,47.22837942
ikpi,2010,dry tundra,malaise trap,10-Jul-10,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.100344775
ikpi,2010,dry tundra,malaise trap,13-Jul-10,4,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,8,27.94377539
ikpi,2010,dry tundra,malaise trap,13-Jul-10,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,0.862541506
ikpi,2010,dry tundra,malaise trap,13-Jul-10,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.50562644
ikpi,2010,dry tundra,malaise trap,13-Jul-10,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.768646447
ikpi,2010,dry tundra,malaise trap,13-Jul-10,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,5,2.477210486
ikpi,2010,dry tundra,malaise trap,13-Jun-10,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,7,10.99863164
ikpi,2010,dry tundra,malaise trap,13-Jun-10,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.27061607
ikpi,2010,dry tundra,malaise trap,13-Jun-10,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.160471841
ikpi,2010,dry tundra,malaise trap,13-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,48,53.37827545
ikpi,2010,dry tundra,malaise trap,13-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,5,0.258882289
ikpi,2010,dry tundra,malaise trap,16-Jun-10,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.509069418
ikpi,2010,dry tundra,malaise trap,16-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,35,30.32590979
ikpi,2010,dry tundra,malaise trap,19-Jun-10,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.049692716
ikpi,2010,dry tundra,malaise trap,19-Jun-10,5,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,1,2.022030231
ikpi,2010,dry tundra,malaise trap,19-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,16,9.106462615
ikpi,2010,dry tundra,malaise trap,19-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.205847496
ikpi,2010,dry tundra,malaise trap,22-Jun-10,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,2.367684282
ikpi,2010,dry tundra,malaise trap,22-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,33,75.27659337
ikpi,2010,dry tundra,malaise trap,22-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.141737723
ikpi,2010,dry tundra,malaise trap,25-Jun-10,5,Carabidae,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,1,5.269357634
ikpi,2010,dry tundra,malaise trap,25-Jun-10,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1,0.375929266
ikpi,2010,dry tundra,malaise trap,25-Jun-10,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,3,0.619769044
ikpi,2010,dry tundra,malaise trap,25-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,11,12.27286299
ikpi,2010,dry tundra,malaise trap,25-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.205847496
ikpi,2010,dry tundra,malaise trap,28-Jun-10,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,0.58561733
ikpi,2010,dry tundra,malaise trap,28-Jun-10,5,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.050280535
ikpi,2010,dry tundra,malaise trap,28-Jun-10,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.307440005
ikpi,2010,dry tundra,malaise trap,28-Jun-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,9,41.26752852
ikpi,2010,dry tundra,malaise trap,28-Jun-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,5,0.144074934
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.206589681
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,3,60.07366352
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.049692716
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,10,2.663813922
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,2,0.295440762
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,16,23.80546211
ikpi,2010,dry tundra,malaise trap,1-Jul-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,10,0.540716823
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.206589681
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Carabidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Carabidae,ground beetles,3,24.09032237
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,23,3.662842003
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,2,8.337824737
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,3,1.516879319
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,9,1.310408064
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,37,52.73347665
ikpi,2010,dry tundra,malaise trap,4-Jul-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,15,0.089474037
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,1,4.368530889
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.049692716
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,14,2.359734665
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,1,0.686115264
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,0.191336005
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.50562644
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,2,0.177702162
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.509069418
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,22,19.04991224
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,6,0.221998042
ikpi,2010,dry tundra,malaise trap,7-Jul-10,5,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.375929266
ikpi,2010,dry tundra,malaise trap,10-Jul-10,5,Tipulidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,9,42.60027749
ikpi,2010,dry tundra,malaise trap,10-Jul-10,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.206589681
ikpi,2010,dry tundra,malaise trap,10-Jul-10,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,4,0.355404324
